tweet_id,user_id,tweet_text,followers_count,following_count,tweet_count,listed_count,hashtags,mentions,user_description,retweet_count,reply_count,like_count,quote_count,created_at,label
1.54E+18,1.54E+18,"They have been always such a good inspiration to me, so i'm taking this as a call to stop avoiding my feelings and start doing stuff to be okay and find myself. I'm going to work hard to grow up and build a happy life. I swear i'm going to make them proud, that's my commitment..",0,79,334,0,0,0,I'll be with you for the rest of my life 🫰🏻💜 |• OT⁷,0,0,0,0,2022-06-14 15:30:38+00:00,0
1.54E+18,1.53E+18,We are under a lot of pressure ...sometimes we feel like giving up on everything because many people have hopes on us..but what is the use at last no body wamts to listen to us. At last everyone just see your failure even if you have worked harf enough.Please provide us some time https://t.co/QldVLfi5RQ,5,3,292,0,0,0,Good,0,0,0,0,2022-06-18 15:12:54+00:00,0
1.54E+18,1.13E+18,"31 degrees sun is shining, reading Vagabond next to the Eiffel tour with a Pain au chocolat and an ice coffee.. the vibes are immaculate https://t.co/JscCnmKiyV",745,633,12740,1,0,0,Just tryna chill,0,3,10,0,2022-06-16 15:32:23+00:00,0
1.54E+18,1.53E+18,"This was a MONUMENTAL campaign that really highlighted the echoing voices of NEET UG Aspirants. 
Dear authorities, please don't be a silent spectator anymore. PLEASE DEFER NEET UG BY 40 DAYS. Don't let us down, it's an earnest request!🙏 @DG_NTA @EduMinOfIndia #JUSTICEforNEETUG https://t.co/f8mAc8e8En",473,69,1169,0,1,1,We're here to voice the concerns of NEET UG Aspirants!,50,0,30,2,2022-06-19 07:33:47+00:00,0
1.54E+18,1.51E+18,"""By your side I feel that my heart beats, when you walk away my heart stops and I pray that you come back to my side and complement that emptiness that is in my chest... don't walk away from me, if you leave my soul dies and my heart burns in the fire of loneliness"" https://t.co/v1LvjDC0SP",6,76,587,0,0,0,,0,0,1,0,2022-06-18 20:27:48+00:00,0
1.54E+18,1.41E+18,"Trending 🔥🔥 within mins 
See the Atrocities of anxiety stress struggle pain each #NEETUG2022 aspirants feeling 
Let this Roar of voice reach 300k+ 
Let the voice be heard in 👂 of all
#JusticeforNEETUG 
@dpradhanbjp @PMOIndia @narendramodi @EduMinOfIndia https://t.co/4yxyqDFWxP",7282,8,5371,2,1,1,"All India Students Dental Association (AISDA) /DENTODONTICS
Official Account.  
We Raise Voice For Every INJUSTICE
Trending 🔥
RAISING VOICE FOR ALL STUDENTS
🦷",173,3,71,10,2022-06-18 13:03:13+00:00,0
1.54E+18,1.46E+18,"#wolquestion I wanna know more Azems! What name have you chosen and why??

I had chosen Tyche for a while because I’d originally themed my WoL around luck/fate but I’m really feeling Enodia right now for the Hekate/Traveler vibes. They’re all basically epithets anyway so 🙈 https://t.co/awpJi7LtVm",133,615,2149,1,1,0,"#FFXIV acct - screenshots, fanart/fiction and RTs 🔞 | Primal Excalibur | Villain Apologizer | she/her 🌙 miqo’te all rounder - PLD, BRD, BLM, AST, RPR",3,43,85,171,2022-06-17 02:54:39+00:00,0
1.54E+18,4484738712,Had a late night gym session to control the thoughts https://t.co/tM4UyqLDfo,480,705,4119,0,0,0,• Random tweets from a sleepyhead • 23 • Photography enthusiast • Mental health resources: https://t.co/zalnLmbNON,0,0,4,0,2022-06-17 17:53:23+00:00,0
1.54E+18,1.52E+18,"Bob: Why's it moving?
Bill: That's what it does.
Bob: But it's coming at me.
Bill: It's just coming back. 
Bob: But I don't want it.
Bill: I dont either.
Bob: I'm coming over to your side.
Bill: Ok.
Bob: Those people are nuts.
Bill: Yeah pretty much.
Bob: Hey Ben, come over here. https://t.co/hBXUOZsfvA",116,320,1675,0,0,0,The effect of propaganda on the mind is programming. Whoever feeds you propaganda is attempting to change the very way you perceive and experience yourself.,0,0,0,0,2022-06-15 08:45:45+00:00,0
1.54E+18,1.42E+18,"it doesnt sit right how yall blaming ""exols"" when it is only ONE person who talk their opinion. me myself dont agree w them but dont bring ""it always group stan"" ""exols always.."" ""exols cant praise ji without but"" ""exols always compare ji with.."" u js want to blame us",313,1123,4917,0,0,0,every tongue that raises against exo and the members must fall,13,1,35,0,2022-06-17 00:57:31+00:00,0
1.54E+18,1.43E+18,"I’m pissed cause I think I worked too much for nothing and when I tried to grasp and take breath of every thing, things did not work out for me and it was so fast, and I can never blame me cause I always tried to save me. I had nothing to lose.",11,148,110,0,0,0,في المنتصف بين الطفوله والنضج ،،,0,0,0,0,2022-06-16 18:56:27+00:00,0
1.54E+18,1.53E+18,my ex was like “i know a spot” then took me to the lowest point in my life,297,269,1160,0,0,0,Life's always going to throw something at you 😅 find a way to smile.,0,1,1,0,2022-06-14 12:55:33+00:00,0
1.54E+18,1.33E+18,Reposting here because I’m gonna need all the help I can get ;w; thank you to everyone who reads this and sharing and retweeting would be great ;w; 💖 https://t.co/FweAC7t8rk,551,674,13545,5,0,0,"Sin! 21, Agender, go by they/them and a big simp MY WONDERFUL AND LOVELY GAYMATE WHOMST I LOVE IS @modbluemuse They’re very handsome and cute 💖",56,0,54,1,2022-06-17 16:21:25+00:00,0
1.54E+18,1.33E+18,"To me, the smell of fresh-made coffee is one of the greatest inventions.      Love brings out the stupidity in you.  It makes you want to cry and laugh at the same time. 
#glodao #dao https://t.co/MMH0lDNnHC",0,12,108,0,1,0,,0,0,0,0,2022-06-19 07:43:37+00:00,0
1.54E+18,2724507264,"EMERGENCY MEETING!:

Someone is impersonating me on Discord. If you see this profile, please report and do not engage. They made their account to look like mine but the #s at the end are not mine.

I am AdmiredPlague#4528.

If you want the ID of imposter it's: 986398361680752720 https://t.co/A8XGyGaYY6",6884,2555,37793,40,1,0,Twitch Partner | Director of Partnerships @TyrusTalent | Horror Streamer | For Inquiries: cameron@tyrus.tv | Partner @Nitrado_EN @gamersupps @technisport,0,0,2,0,2022-06-19 21:24:17+00:00,0
1.54E+18,1.50E+18,"i hate people; I get ignored by my own friends, this always happens! but its alright, cause it makes me feel inferior and useless and i dont know why but im starting to like that feeling. https://t.co/QjXxqYnDOw",36,53,314,1,0,0,!!! Im not a enmu rp account or a enmu IRL !!! ㅤowned by Alaz  💭  TW||obslovetwt||shtwt||edtwt||,0,1,1,0,2022-06-17 21:48:17+00:00,1
1.54E+18,1.48E+18,Every month some redneck asshole blasts loud fucking fireworks in my neighborhood. Some have gone off as late as 2am. I only have fucked up thoughts for them. it's not okay. my dogs are traumatized over the years and my boy dog already has heavy anxiety with the booms. me too fuq,206,324,6949,0,0,0,You can call me Quod... NSFW 21+ only.  *Marxist-Humanist*  *Hedonist-Utilitarian*  *Hype Dom* trying to find my true self in this mess... d-d-d-Degen!! 🎶,0,1,4,0,2022-06-19 04:59:20+00:00,0
1.54E+18,8.06E+17,Was anyone else traumatized by this absolute atrocity of a children’s movie or was it just me that got to live this fever dream… that bunny is still in my nightmares! https://t.co/v1J35awRaP,93,210,3031,0,0,0,Mickey (they/them),0,0,0,0,2022-06-17 17:03:46+00:00,0
1.54E+18,8.77E+17,"This was my friends and I after doing the Raven's Eye escape room! It was really cool! It had a choose your own adventure kinda feel with some puzzles being optional if you want to save Abigail who has been kidnapped by the Raven Lord.
We saved her, but then we ran out of time--z https://t.co/fFWX7VSPAw",121,1088,10907,0,0,0,"25y/o. Pan. He/They/She. Weeb, Gamer, DM, Keeper, #Critter, Music Lover. Just trying to survive out here. Single.",0,1,1,0,2022-06-18 18:57:02+00:00,0
1.54E+18,2841684538,Tomorrow starts my first #Pathfinder2e game. Background: my group has been playing D&amp;D 5e for about 4 years together. We are playing abomination vaults. 5 PCs I am playing 1/2 elf imperial bloodline sorc! Will post thoughts on a new system as I progress! Wish me luck!,42,820,489,0,1,0,"only here for weeb shit,TTRPGS, rap, and video games",4,11,82,1,2022-06-18 00:23:42+00:00,0
1.54E+18,9.80E+17,"We all request to NTA to postponed NEET UG 2022. Because we get less time gap between Board and NEET exam...Students of all over the country who had given Board exam recently has currently facing problem of anxiety, Strees... #JUSTICEforNEETUG
@PMOIndia
 
@dpradhanbjp
 
@DG_NTA https://t.co/3KDC5Dled2",24,95,501,0,1,1,Student,164,0,26,0,2022-06-19 02:00:47+00:00,0
1.54E+18,1.41E+18,I can’t wait to have this baby and be able to lose weight again 😭😭 I’m so tired of feeling fat and being pregnant makes me anxious I just want him in my arms https://t.co/3YYimLIxbt,109,127,1389,1,0,0,21//EDNOS//BPD//ADHD//PTSD//MUTANT (MTHFR)//MINORS DNI//ANTI-RECOVERY DNI//HW: 230 lbs//CW: 160 lbs//UGW: 95 lbs,0,0,4,0,2022-06-17 00:31:11+00:00,1
1.54E+18,1.49E+18,"look out, here comes tomorrow, oh, how i wish tomorrow would never come.",118,42,4321,1,0,0,the monkees lyrics every thirty minutes!! still under construction | ran by @gosharoonie,0,0,0,0,2022-06-18 17:27:56+00:00,1
1.54E+18,1.35E+18,"Will the household contacts be required to wear an N95 mask, a face shield and a gown? You know, like I had to wear when I visited my dying grandmother, who had Covid, last Friday

Or is it one rule for when you're exposed to household contacts and another for end-of-life visits? https://t.co/6x0WLuapxJ",13,82,1458,0,0,0,"he/him, Lefty, #declareaclimateemergency",0,1,1,0,2022-06-18 12:03:06+00:00,0
1.54E+18,1.04E+18,"I've never knew love like this before
Now I'm lonely never more
Since you came into my life

You are my lovelight this I know
And I'll never let you go
You're my all you're part of me

Once I was lost &amp; now I'm found
Then you turned my world around;
When I need, I call your name https://t.co/BAgESzNwkG",1702,5000,41712,2,0,0,"Creative fictional short story teller of spirits transitioning into the light. Twin flame/soul poetry. Bilingual/Bicultural English/Spanish writer, translator.",0,1,4,0,2022-06-14 00:04:39+00:00,0
1.54E+18,1.43E+18,"""look at me im feeling cocky"" Omgdkdk SUNWOO'S RAP PART IS SO GOOD LIKE
 https://t.co/CNDSEicYMg",11643,84,3565,245,0,0,— for #선우 ً,149,1,494,38,2022-06-17 09:15:27+00:00,0
1.54E+18,1.43E+18,"IT'S HER FIRST RAMP WALK LOOK AT THE TREND LIST 😌, 
STILL FEW HAVE AUDACITY TO SAY HER CRAZE IS GOING DOWN TOUCH WOOD, SANA 'S CRAZE WILL GO UPWARDS ALWAYS 🤞, 
RAMP, SANA IS ALSO IN TREND LIST 

TIMES SHOWSTOPPER SHEHNAAZ

#ShehnaazGill https://t.co/3bOwG16HGS",761,312,20769,2,1,0,currently happy in my own world 💖💖,118,1,76,1,2022-06-19 16:09:07+00:00,0
1.54E+18,1.49E+18,"I don't know..what everyone feels about this movie..but for me...all this 2hrs 43mins...made me feel my charlie was with me... Never cried like this before...
A true masterpiece
#777charlie https://t.co/DsDiPmkkeH",3,29,30,0,1,0,,1,0,5,0,2022-06-17 19:50:07+00:00,0
1.54E+18,1.30E+18,this smile. his face. how bright it looks. he's glowing. he's happy. he's so loved. i want to cry. https://t.co/2quNkDPKB8,1309,2587,15935,22,0,0,1982 | i want to be a punk rocker with flowers in my hair 🤍 # 1 keep driving stan,2,0,24,0,2022-06-18 21:32:23+00:00,0
1.54E+18,1.44E+18,reminded me of shuhua’s writes her captions in all 3 languages too im gonna kms https://t.co/d17cIkuRDo,166,350,7490,0,0,0,🌸🎀🩰🌷👛| chaery & tzuyu month!! | Im Nayeon 6/24 | Checkmate 7/15 | gg multi | 18 they/them,1,0,10,0,2022-06-14 14:26:31+00:00,0
1.54E+18,25287690,Nova Scotia Premier Tim Houston conceded Thursday things are likely to get worse for the health-care system before they improve.  https://t.co/p78jVGv4Gs,178756,899,175246,1019,0,0,The Maritimes' #1 Newscast,10,42,15,18,2022-06-17 10:00:46+00:00,0
1.54E+18,3305276234,"@dreamy 
one of my favorite things is cooking, It's my true hobby and make me feel nice every time I cook a new dishes

It also be my life way, Once I was high school kids I don't know what I like or what I want to be but now I know and I'm so happy with it
#EscapeTheNoiseEvent https://t.co/jUUkHvBO6g",17,195,282,0,1,1,"Gamer , ROUGELIKE  ADDICTION , Nft Collector , Food lover , Apeiron community",0,0,0,0,2022-06-19 19:32:31+00:00,0
1.54E+18,4010342172,I really miss being on here &amp; feeling like I’m part of a community. This year has been really hard &amp; isolating but in the last few weeks I’ve started to feel more like myself again. I’m tired of not being able to connect with people but I don’t know if I know how to anymore,698,393,9142,3,0,0,Disabled | Artist | Canadian/Guyanese Indian | Queer disaster | She/They,0,8,32,0,2022-06-17 03:34:17+00:00,1
1.54E+18,1.29E+18,I'm not doing fine rn https://t.co/w2unsiT95Y,12023,2586,99762,109,0,0,She | Her : Multi's struggle,280,1,787,12,2022-06-19 05:46:32+00:00,1
1.54E+18,1.12E+18,okay im just gonna lie in my bed and listen to him sing until i fall asleep or until the live ends..  see yall in 20 years,1012,695,28412,20,0,0,"koomi ♡ 마지막으로 슈가의 한 마디. ""아미는 다 이해해 주실거야"".",0,0,0,0,2022-06-15 14:46:37+00:00,0
1.54E+18,579112225,Tired of negativity.. ion like giving up w/ shit but sometimes I can’t help it. Definitely when I try to be strong but some shit be so hard to handle!,2634,4843,74310,3,0,0,Exploring Life👽| I love music & art 💙🎶🖌| spiritual 👁☯️☀️🌙🙏🏾👑| R.I.P. Nek💚💔,0,0,0,0,2022-06-16 06:36:29+00:00,0
1.54E+18,1.18E+18,"I’ve been going through your file and I found, in conclusion,
That you’re destined to be the best in this world of confusion,
You lose when you fall victim to evil ways. I know
Crime pays, but the rhyme slays nowadays...

Therapy (1996) https://t.co/AYjfEHYOIo",1373,4890,20839,0,0,0,"Creator of the site https://t.co/ifhRc4yvCL  Another way of seeing and conceiving hiphop, sport or history.  #Firebarzzz📍Insta : Firebarzzz_in_Town📍",4,0,11,0,2022-06-13 18:21:15+00:00,0
1.54E+18,1.32E+18,CAUSE I’M NOT FINE AT ALL https://t.co/GvF1IS11BM,1436,808,52095,52,0,0,28|04|22 saw 5sos and zuzia,40,3,131,1,2022-06-18 19:32:47+00:00,1
1.54E+18,1925817643,Back on twitch tonight &amp; tomorrow for my yearly charity stream. Doing a full play through of this spooky ass game “The Quarry” + a dj set while raising money for the trevor project to help out my lgbtq+ buds who’ve been struggling mentally. Starting at 7:30 PST,7587,844,12123,43,0,0,Be all in or get all out || contact: mgmt@supermusicgroup.com,2,0,15,0,2022-06-18 22:56:45+00:00,0
1.54E+18,1.21E+18,i don't like how everyone's completely forgetting this' i mean he apologized for it and his dick is ten inches throbbing and he has anxiety and panic attacks and i want him to fuck me i rlly don't think it was on purpose https://t.co/NRkV6hM0ts,1011,123,10855,8,0,0,steddie death trope (real),28,5,171,13,2022-06-18 19:48:48+00:00,0
1.54E+18,1.30E+18,"If my trauma is too much for a trauma specialist then how am I supposed to live with it day in day out? 
If they can’t handle it, then who can? I feel so very alone. #CSA",1466,821,980,4,1,0,Trying to make sense of my #trauma and share personal experiences of my healing and recovery. #csasurvivor,21,57,272,5,2022-06-16 11:47:55+00:00,1
1.54E+18,1.33E+18,"I like to escape from the real world by taking pictures. In the world of photos, I can wear whatever I want. It was as if I had stepped into another carefree character. I'm allowed to make strange faces. I could just walk or run aimlessly. @dreamy
#EscapeTheNoiseEvent https://t.co/DzfJwX6Y5X",7,26,15,0,1,1,New to Web3,0,1,4,0,2022-06-18 20:23:32+00:00,0
1.54E+18,1.48E+18,"So, for those who don't know today was my 11th day straight of work and I will be working a solid 14 days before getting a day off. I am extremely exhausted so sorry for not being more active lately. I am trying my best to get some streams in. Hoping things get better soon.",49,84,224,0,0,0,Twitch streamer and father. Variety streamer but I mainly stick to shooters and rpg games. I stream Tuesday-Friday and Sunday 7pm to 10pm est~. Come hang out.,0,0,1,0,2022-06-18 22:50:59+00:00,0
1.54E+18,1.42E+18,"Struggling a little (both mentally and physically) the last couple of days, so will be taking a little break from twitter to take care of myself. In the meantime, here's another piece from my upcoming collection. https://t.co/GnNrnIHy6J",1075,1010,2865,17,0,0,"#NFT creator / collector

VERSUM
https://t.co/Bsf2Achk6q
https://t.co/rZDeUkLARY…

TEIA
https://t.co/gnltlajHEj",12,24,89,0,2022-06-13 09:23:23+00:00,1
